-0.04100592	-0.0031473548	-0.05651185	-0.037193853	-0.047940448	0.078947246	0.054351125	0.063720696	0.015061642	0.05788544	0.031652067	0.07178836	-0.009109675	0.009870199	0.03502125	0.008680067
-0.06941044	0.030332096	-0.05776685	-0.036023065	-0.028775906	0.05794735	0.015015806	0.029076306	0.034702428	0.009411716	-0.030198451	0.07530293	0.020388084	0.0116346665	-0.0020551195	-0.051683877
-0.0839959	-0.020263387	-0.058184944	0.033183128	-0.061630223	0.04711434	0.058749028	-0.025848806	0.0072735357	-0.04732675	0.026396295	0.11052146	0.01469655	0.03787405	0.025014067	-0.013674072
-0.05416844	-0.0032672915	-0.08030219	-0.0084794685	-0.097156145	0.08732443	0.02261058	-0.0016651164	0.04525916	0.02565625	-0.024274167	0.08207584	-0.0068365918	0.024215356	-0.01050116	-0.013184649
-0.0030653642	-0.031563528	-0.06049717	0.017594555	-0.09092868	0.056741007	-8.08723e-05	0.102912076	0.014440342	-0.0133712385	0.00086430146	0.037979443	-0.020660099	0.03677903	0.006268374	-0.043586105
-0.05440935	-0.022098867	-0.056661293	-0.026851814	-0.099518836	0.09136012	0.086400285	0.0054940186	0.011954661	-0.025621504	-0.028669143	0.030246826	-0.017993324	0.049416885	-0.020574065	0.037352793
-0.077550866	0.005796968	-0.053138413	-0.06279848	0.0072622118	0.050634183	-0.018931182	0.04909258	0.022795228	-0.05445006	-0.02613621	0.06876588	0.03756381	0.029376425	0.022377906	0.01649706
-0.054921646	0.0126127275	-0.0059612365	-0.07131879	-0.047303934	0.15245895	0.016263567	-0.01932321	-0.004742332	-0.06230522	0.050606184	0.052182693	0.024719121	-0.021560313	-0.006032844	-0.009335083
-0.06678245	-0.038516805	-0.08528525	-0.029713359	-0.025800893	0.058862034	-0.0044411393	0.02292451	-0.020884503	0.034444146	-0.0024973026	0.045086365	-0.010458521	0.053061824	-0.0600331	0.046793766
-0.09718365	0.067683674	-0.113400504	-0.012312521	0.01222359	0.10186274	-0.041014675	0.049692694	-0.04020632	-0.02411545	-0.03742604	0.029676147	-0.031825684	0.057830974	0.029316954	-0.016845943
-0.027747413	-0.009060162	-0.006751469	-0.0064793397	-0.071936265	0.10639756	-0.044095855	0.05181021	0.02420627	0.061228916	-0.08197693	0.023735221	0.051233526	0.052667912	0.03945813	-0.015069668
-0.117407195	-0.08883731	-0.025718404	-0.08394324	-0.020015104	0.16463852	-0.07902382	0.050944097	0.0059632957	0.05585208	-0.039743613	0.013166809	-0.05661153	0.023295946	-0.021592073	0.016745903
-0.0704614	-0.037664182	-0.08261283	-0.0057045664	-0.038655866	0.052860674	0.07384288	-0.023789924	0.012502621	0.06312125	0.018500173	0.029652942	0.04707485	-0.00920437	-0.033034716	-0.031615037
-0.055725586	-0.04336467	0.03713835	-0.06350713	0.011434732	0.0071981954	-0.0924598	0.025635457	0.031054549	-0.11543612	-0.005289752	-0.044914436	0.055431206	-0.030516807	-0.055944435	0.063247286
-0.0006045256	0.054352667	-0.07454177	0.022519043	-0.053552188	0.120134905	0.05940601	0.008906796	0.012512355	-0.057485893	-0.027690435	0.116324864	-0.0335469	0.021317068	0.040427994	0.011315545
-0.024740018	-0.058106314	0.001280997	-0.004435528	-0.09087857	0.056794353	-0.049876995	0.015274549	0.09035158	0.04884928	-0.0020773765	0.046422478	0.0035894269	0.016726425	0.047467083	-0.04446793
-0.10917491	-0.070459105	-0.028815938	-0.047323946	-0.065819286	0.14309394	-0.058406945	-0.022301009	0.014997671	0.037066	0.04987316	0.117908575	0.033610385	0.008530807	-0.0109904315	0.05069441
-0.13695653	-0.053114206	0.007105253	-0.0016432059	0.019515648	0.04531023	0.023553064	0.02510598	0.057304535	0.027760912	0.0035865563	0.08154438	0.024106082	-0.062808774	-0.04625072	0.038144708
-0.13116215	0.033492137	-0.060887557	-0.08760101	-0.08344261	0.04294843	-0.003484348	-0.0368502	-0.021480896	-0.03967336	0.031786777	0.027215654	-0.090493485	0.008644188	-0.02725717	0.0535812
-0.09938669	-0.120396815	-0.047762964	0.0333692	-0.03273456	0.004589465	-0.016788127	-0.02728822	0.004529296	0.0024168906	-0.037027795	0.031030599	0.0013131164	-0.025790218	0.028651016	0.06267609
-0.04681918	-0.028369993	-0.037189852	-0.046292305	0.06323508	0.01238499	0.056161594	-0.00119815	0.029571852	0.026493853	0.0781593	-0.002125301	-0.011443749	0.02697887	-0.038426608	-0.0073940204
-0.079130195	0.039361205	-0.09523207	-0.05844498	-0.024596527	0.066603854	0.017354555	0.039335307	0.081414	0.060640734	0.091466166	-0.0046417573	0.11961865	-0.028461808	-0.048454855	0.05653263
-0.10549092	0.02592802	-0.1371071	0.027976759	-0.015488401	0.036851402	0.031755354	-0.012227556	-0.050168496	0.20124823	0.017043477	0.11969814	-0.055913668	0.05948568	0.05691583	-0.0786918
-0.03160574	0.060512718	-0.038743604	0.031853095	0.025041781	0.078740664	0.031033417	-0.054342505	0.011201406	-0.017405896	-0.013217603	-0.03729923	0.015140574	-0.04258252	-0.10327712	-0.017208934
-0.005649563	-0.015770739	-0.009991396	-0.0065853237	0.031786118	-0.0015804159	0.0037933886	0.03604863	-0.0064119515	0.009643423	0.02445828	0.061363343	0.010609159	0.11359075	-0.093152896	-0.01547368
-0.12042282	0.11568652	0.07338197	-0.08681252	-0.040826116	0.15328912	0.015966654	0.034605347	-0.016829662	-0.078739546	0.00096075406	-0.039893303	-0.0503559	-0.026422363	0.06621245	0.07165921
0.014090139	-0.05974597	-0.046575245	0.025129229	-0.00925674	0.22144245	-0.006540507	0.030514602	0.030380068	0.016824005	-0.007119218	0.07579696	0.024547987	0.0069522616	-0.043298766	-0.03780685
0.06316798	0.06758559	-0.053384084	-0.03118547	-0.11737303	0.05965239	0.087198876	0.046729706	0.06563398	0.017167805	0.03293766	0.05191524	0.023680072	0.029183922	0.06705154	0.049079712
-0.16817209	-0.042997282	-0.053534985	0.00094203994	-0.04087412	-0.03164521	-0.05378401	-0.04372409	0.034784053	0.015028308	0.055357125	-0.015522844	0.026875414	-0.07295645	0.0033321378	-0.06173755
-0.08186333	-0.05052014	-0.14268337	-0.034925025	-0.11808567	-0.011854508	-0.0040359995	-0.0041632773	0.028447434	-0.10310773	-0.028042013	0.0036984307	-0.00733371	-0.013288069	0.0057584727	0.018952798
-0.03684673	-0.1047385	-0.064623795	-0.047219727	-0.11265385	0.064331755	0.042468898	0.016110193	0.0003413095	-0.08528085	0.100174755	0.016389694	-0.0042487006	0.0009968382	0.008871677	0.025512442
-0.102105	0.13700432	-0.011242956	0.048216667	-0.085953765	0.116398714	0.059776574	-0.012909949	0.08229063	-0.030906875	0.0652634	0.051732294	-0.022394422	0.052246723	-0.06346708	0.016006032
-0.0031650327	0.04818979	-0.04266692	-0.02050699	0.08885406	0.03669222	-0.0935582	0.02655418	0.0847444	0.015947152	0.013655664	-0.049860414	0.080909	-0.027324209	-0.031266704	-0.08146379
-0.016864741	-0.029877486	-0.021223003	-0.10011964	-0.046012476	-0.04881995	0.023128156	0.043476377	-0.0040727328	-0.0121190185	0.028379941	-0.002135149	-0.04598987	0.010322172	-0.018876746	-0.07864768
