-0.0064593987	4.3190666e-05	-0.020889008	0.041136894	0.007576969	0.017399417	-0.028490098	-0.0004028722	0.009707186	0.011674854	-0.005907082	0.0058737015	0.027017893	0.0004192584	-0.0038089599	0.052483097
-0.03388989	-0.04796065	-0.010274951	-0.034534343	-0.0120119015	-0.21366462	-0.044918947	0.055046175	0.026032517	0.16781989	-0.21874924	-0.13964558	0.24559629	0.034424093	0.04914862	0.07197677
0.016313158	0.073194206	0.13246273	0.048975125	0.20032492	0.09023663	0.05915326	-0.07419206	-0.0067624594	-0.12948453	-0.11502488	-0.19115713	-0.0855944	0.045014292	-0.028428782	-0.13159642
-0.0655573	0.19271314	-0.013239904	0.122519575	-0.21506795	-0.24708994	-0.17862144	-0.21745557	-0.2014989	0.2473654	-0.2226088	-0.1409196	0.23665905	0.09808633	-0.24072582	-0.19915079
-0.010455399	-0.11324769	-0.00072995014	0.058209673	-0.09046278	-0.07656106	0.08606307	0.037782844	-0.023725165	0.099609874	-0.020432664	-0.10850284	0.17823002	0.107433684	-0.034567725	0.011675959
0.00070835906	-0.0824545	-0.0080523975	0.048914418	0.034151897	-0.23439676	0.026233863	-0.07832898	-0.090391666	0.16615154	-0.281771	-0.014908607	0.16281088	-0.064553656	-0.04743314	0.06826842
-0.13002056	0.053930487	-0.26783872	0.21129331	-0.29311714	-0.38098288	-0.27010497	-0.12954682	-0.19507617	0.2965964	-0.230145	-0.28717858	0.31267032	0.29564843	-0.2597171	-0.23560135
-0.11279677	-0.05892596	-0.10941222	-0.0080108745	-0.0068088975	-0.19076021	-0.0303461	0.013569559	-0.012708687	0.08715141	-0.022766154	-0.1903263	0.20900576	0.14205045	-0.01806202	0.036445703
-0.3422225	0.30807304	-0.12548868	0.1426836	-0.086463764	-0.14886375	-0.26401225	-0.20034952	-0.28888887	0.17895061	-0.08139656	0.03578712	0.10718998	-0.014955054	-0.28344288	-0.3223823
-0.10795295	-0.058100928	-0.12406365	-0.13154456	-0.027938692	-0.19472075	-0.09758558	0.09089141	-0.035000384	0.1480621	-0.007875053	-0.040066913	0.16833605	-0.050502636	-0.0105661545	-0.030231526
-0.2326934	0.29847214	-0.079862	0.19840617	-0.24495366	-0.2742824	-0.3252048	-0.32641494	-0.26407596	0.45761487	-0.46417055	-0.049925882	0.39742357	0.017593065	-0.25712404	-0.29100963
-0.015136438	0.019156642	-0.04844911	0.12042797	0.08124585	-0.04705521	-0.018333536	0.032117285	-0.063268945	-0.011310416	0.01863954	0.25601614	-0.08508113	-0.08306349	0.010989048	0.001721408
-0.29766017	0.16668378	-0.14126116	0.1745776	-0.15282722	-0.0020066348	-0.1472157	-0.12444921	-0.21384735	0.019038994	-0.06517155	0.09499252	0.020932175	0.11028022	-0.26929742	-0.20788792
0.050772354	-0.14972652	0.062913306	-0.1382066	0.23050462	0.18846111	0.2355608	0.13753943	0.24893756	-0.23136188	0.13731644	0.12893274	-0.06323836	-0.19163185	0.1493146	0.24719091
-0.1442005	-0.038405802	-0.18833628	-0.17115119	0.015564971	-0.28369105	-0.013220119	0.0122988345	-0.023290893	0.19735156	0.076543674	-0.21138754	0.12675768	-0.006554265	-0.028598981	-0.020598775
-0.0895019	0.05112941	-0.051199622	0.013513475	0.037312508	-0.073546015	-0.014950194	-0.012225076	-0.12941	0.1894762	-0.008424698	-0.08094305	0.07464932	0.07395087	-0.06582491	-0.052203905
0.14908484	-0.08158095	-0.014795532	0.035269927	-0.08962046	-0.23894113	0.05639836	-0.03290107	0.036826476	-0.0020114619	-0.17381668	-0.019520573	0.2582289	-0.073252775	0.03503039	-0.004892073
-0.05834804	0.025309572	-0.07459956	0.046798397	-0.04121667	-0.13023533	-0.0056600845	0.004877547	-0.0471121	0.012758866	-0.03172754	-0.023283368	0.10564872	-0.00079024426	0.0024007948	-0.02425955
0.15965231	-0.22432977	-0.04535458	-0.047071923	-0.24166027	-0.113094494	0.08864097	0.18447068	0.14199257	-0.12287309	0.1209711	0.110876985	0.18401949	-0.014496775	0.19725433	0.19775149
-0.14974022	-0.009728341	-0.05409918	0.030678129	0.027517749	-0.022669986	-0.0644275	-0.027272586	0.007835076	0.07167608	0.10894373	-0.1443956	0.07383719	0.10788355	-0.08569185	-0.03737364
-0.04195504	-0.04512611	-0.217736	0.05316374	-0.08496264	-0.45896965	-0.059131578	-0.05369202	-0.11529077	0.06386378	-0.18005192	-0.12560652	0.111610256	0.05170541	-0.019048642	-0.07584539
-0.08513863	0.024508784	-0.045680534	-0.09474825	0.024586162	-0.19565052	-0.08495496	0.091349214	0.008878969	-0.10726864	-0.07403763	-0.071768306	0.35231465	-0.021886056	0.019028265	-0.013950386
0.1973816	-0.051925912	0.22295798	0.26450187	-0.2145629	-0.08578691	0.23033209	0.017309805	-0.05321431	0.09646293	-0.18622746	0.06941548	0.3237916	0.057201523	0.14825825	-0.007314052
0.072376676	-0.04038657	-0.099154316	-0.022961194	0.09940277	0.050379783	0.0358697	0.11686268	0.15124904	0.015782624	0.0059627513	-0.026954012	0.05600193	-0.064760946	0.10747361	0.12628411
-0.09143462	0.046909723	-0.12146589	0.019698847	0.04444569	0.07109022	-0.14979231	-0.07712411	-0.067082204	-0.06537046	-0.18520676	0.14378065	0.0062231217	-0.15740544	-0.035548683	-0.031199796
-0.074243195	0.058870263	-0.116675496	-0.042383768	-0.19690418	-0.24227946	-0.21237844	-0.054931343	-0.068946585	0.2441576	-0.30172664	-0.2886123	0.4394521	0.041122474	-0.093311995	-0.1014341
0.022535095	0.039591398	-0.061207503	0.04100752	-0.03496756	-0.17415947	-0.1563298	0.008076207	0.11729905	0.1940207	-0.010187451	-0.050381437	0.2692471	0.15527129	-0.007014584	0.035754517
0.18239386	-0.0044949288	0.17346223	0.024559742	0.0016640626	0.035978198	0.11690605	-0.10400607	-0.027207501	0.033149045	-0.2825308	-0.13255543	0.101792976	-0.15385225	0.037796088	-0.088219926
0.03829251	-0.095942624	0.06223788	-0.06343595	0.036957923	-0.07315844	0.13689932	0.0007720545	0.085063726	0.11722766	0.061241988	-0.017794935	0.08874179	0.0994623	0.04032107	0.10196467
-0.1412733	0.18474314	-0.024290018	0.10656486	-0.03698984	-0.14602017	-0.16559294	-0.10770475	-0.11658537	0.3554871	-0.10945367	-0.025560465	0.04749348	0.11576742	-0.16563858	-0.11954858
-0.23688473	0.3097781	-0.24963991	0.23902461	-0.18794392	-0.30309224	-0.23430271	-0.22238001	-0.2879894	0.17888401	-0.25650132	0.16304538	0.030091494	-0.13850431	-0.15748522	-0.26139238
-0.0026428641	8.041412e-05	0.0075538405	0.058019575	-0.1921679	-0.22807342	-0.14039752	0.081339486	0.024683077	0.1669072	-0.17205472	-0.11107861	0.2875881	0.02598632	0.057784263	-0.037772954
